id	source	name	update	type	parent_id	parent_name	contact_email	contact_form	contact_phone	contact_fax	website	streetAddress	postOfficeBoxNumber	postalCode	addressLocality	addressCountry	latitude	longitude
166021	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_166021	Sous-direction des ressources humaines du système de santé  - RH2S	2015-11-09	administration-centrale-ou-ministere	171317	Direction générale de l'offre de soins			+33 1 40 56 60 00	+33 1 40 56 42 46	http://www.sante.gouv.fr	14 avenue Duquesne		75350	Paris SP 07			
166022	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_166022	Sous-direction de la régulation de l'offre de soins - R	2015-11-09	administration-centrale-ou-ministere	171317	Direction générale de l'offre de soins			+33 1 40 56 60 00	+33 1 40 56 50 10	http://www.sante.gouv.fr	14 avenue Duquesne		75350	Paris SP 07			
166028	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_166028	Centre opérationnel de réception et de régulation des urgences sanitaires et sociales - CORRUSS	2015-11-09	administration-centrale-ou-ministere	171086	Département des urgences sanitaires			+33 1 40 56 60 00	+33 1 40 56 40 56	http://www.sante.gouv.fr	14 avenue Duquesne		75350	Paris SP 07			
166029	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_166029	Gestion des ressources humaines, budget et logistique - GRH	2015-07-29	administration-centrale-ou-ministere	172092	Secteur Administration générale et logistique- ADMIN	sgae-brh@sgae.gouv.fr		+33 1 44 87 74 74		http://www.sgae.gouv.fr	68 rue de Bellechasse		75700	Paris		48.855668	2.320411
166036	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_166036	Bureau des technologies et des réseaux 	2015-11-05	administration-centrale-ou-ministere	167136	Sous-direction du développement de l'économie culturelle		http://www.culturecommunication.gouv.fr/Nous-contacter?service=1	+33 1 40 15 80 00	+33 1 40 15 33 26	http://www.culturecommunication.gouv.fr	3 rue de Valois		75033	Paris Cedex 01		48.862398	2.338903
166037	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_166037	Bureau des affaires générales	2015-07-07	administration-centrale-ou-ministere	165768	Département des affaires financières et générales		http://www.culturecommunication.gouv.fr/Nous-contacter?service=1	+33 1 40 15 80 00	+33 1 40 15 33 26	http://www.culturecommunication.gouv.fr	3 rue de Valois		75033	Paris Cedex 01		48.862398	2.338903
166038	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_166038	Division des affaires financières et du contrôle de gestion	2015-03-09	administration-centrale-ou-ministere	170752	Secrétariat général	strategie@strategie.gouv.fr		+33 1 42 75 60 00	+33 1 42 75 64 75	http://www.strategie.gouv.fr	18 rue de Martignac		75700	Paris SP 07			
166039	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_166039	Département de la formation, des études et de la recherche	2014-11-17	administration-centrale-ou-ministere	167139	Institut des hautes études de défense nationale			+33 1 44 42 42 36 	+33 1 44 42 46 16 	http://www.ihedn.fr	1 place Joffre		75700	Paris SP 07		48.854177	2.304773
166042	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_166042	Bureau de la logistique	2015-10-29	administration-centrale-ou-ministere	170259	Division du patrimoine et de la logistique	courrier@pm.gouv.fr	http://www.gouvernement.fr/premier-ministre/ecrire	+33 1 42 75 81 65	+33 1 42 75 70 72	http://www.gouvernement.fr	18 rue Vaneau		75700	Paris SP 07			
166043	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_166043	Cellule Organisation et pilotage	2015-04-27	administration-centrale-ou-ministere	169507	Division des systèmes d'information	courrier@pm.gouv.fr	http://www.gouvernement.fr/premier-ministre/ecrire	+33 1 42 75 82 17	+33 1 42 75 70 72	http://www.gouvernement.fr	18 rue Vaneau		75700	Paris SP 07			
166044	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_166044	Bureau de la gestion des ressources humaines	2015-10-29	administration-centrale-ou-ministere	167141	Sous-direction des ressources humaines	courrier@pm.gouv.fr	http://www.gouvernement.fr/premier-ministre/ecrire	+33 1 42 75 87 85	+33 1 42 75 70 72	http://www.gouvernement.fr	18 rue Vaneau		75700	Paris SP 07			
166045	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_166045	Bureau du budget 	2015-10-29	administration-centrale-ou-ministere	168409	Sous-direction de la programmation et des affaires financières	courrier@pm.gouv.fr	http://www.gouvernement.fr/premier-ministre/ecrire	+33 1 42 75 80 65	+33 1 42 75 70 72	http://www.gouvernement.fr	18 rue Vaneau		75700	Paris SP 07			
166050	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_166050	Justice, culture, communication, télécommunications	2014-09-09	administration-centrale-ou-ministere	170214	Secrétariat général du Gouvernement		http://www.gouvernement.fr/premier-ministre/ecrire	+33 1 42 75 80 00		http://www.gouvernement.fr	Hôtel Matignon, 57 rue de Varenne		75700	Paris SP 07			
166054	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_166054	Mission de la politique des visas	2015-10-07	administration-centrale-ou-ministere	171908	Direction des Français à l'étranger et de l'administration consulaire		http://www.diplomatie.gouv.fr/fr/navigation/nous-ecrire/article/formulaire-de-contact	+33 1 43 17 82 40	+33 1 43 17 85 18	http://www.diplomatie.gouv.fr	27 rue de la Convention	CS 91533	75732	Paris Cedex 15			
166062	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_166062	Direction des programmes et du réseau	2015-12-18	administration-centrale-ou-ministere	170263	Direction générale de la mondialisation, du développement et des partenariats 		http://www.diplomatie.gouv.fr/fr/navigation/nous-ecrire/article/formulaire-de-contact	+33 1 43 17 80 49		http://www.diplomatie.gouv.fr	27 rue de la Convention	CS91533	75732	Paris Cedex 15			
166065	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_166065	Département des archives 	2013-05-29	administration-centrale-ou-ministere	172025	Direction des archives	lecture.archives@diplomatie.gouv.fr	http://www.diplomatie.gouv.fr/fr/navigation/nous-ecrire/article/formulaire-de-contact	+33 1 43 17 52 85	+33 1 43 17 48 44	http://www.diplomatie.gouv.fr	3 rue Suzanne-Masson		93126	La Courneuve Cedex			
166067	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_166067	Sous-direction du cérémonial	2015-11-18	administration-centrale-ou-ministere	171953	Protocole		http://www.diplomatie.gouv.fr/fr/navigation/nous-ecrire/article/formulaire-de-contact	+33 1 43 17 47 62	+33 1 45 56 17 31	http://www.diplomatie.gouv.fr	37 quai d'Orsay		75700	Paris SP 07 			
166068	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_166068	Département contrôle budgétaire	2013-12-02	administration-centrale-ou-ministere	165784	Service de contrôle budgétaire et comptable ministériel Affaires étrangères		http://www.diplomatie.gouv.fr/fr/navigation/nous-ecrire/article/formulaire-de-contact			http://www.diplomatie.gouv.fr	27 rue de la Convention	CS 91533	75732	Paris Cedex 15			
166072	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_166072	Missions Aghora et systèmes d'information des ressources humaines	2015-05-28	administration-centrale-ou-ministere	171678	Service des ressources humaines	infodoc@agriculture.gouv.fr	http://agriculture.gouv.fr/Si-la-FAQ-ne-repond-pas-a-vos	+33 1 49 55 45 89	+33 1 49 55 40 75	http://www.agriculture.gouv.fr	78 rue de Varenne		75349	Paris SP 07			
166095	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_166095	Mission des affaires scientifiques	2015-11-09	administration-centrale-ou-ministere	168423	Sous-direction des ressources halieutiques	dpma@developpement-durable.gouv.fr	http://www.developpement-durable.gouv.fr/Les-implantations-du-ministere.html	+33 1 40 81 88 51	+33 1 49 55 74 37	http://www.developpement-durable.gouv.fr			92055	Paris-La-Défense Cedex		48.893887	2.239664
166096	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_166096	Bureau de la conchyliculture et de l'environnement littoral	2015-11-09	administration-centrale-ou-ministere	169520	Sous-direction de l'aquaculture et de l'économie des pêches	dpma@developpement-durable.gouv.fr	http://www.developpement-durable.gouv.fr/Les-implantations-du-ministere.html	+33 1 40 81 88 51	+33 1 49 55 74 37	http://www.developpement-durable.gouv.fr			92055	Paris-La-Défense Cedex		48.893887	2.239664
166099	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_166099	Sous-direction Europe	2015-11-10	administration-centrale-ou-ministere	170272	Service Europe et international		http://agriculture.gouv.fr/Si-la-FAQ-ne-repond-pas-a-vos	+33 1 49 55 45 57	+33 1 459 55 40 72	http://www.agriculture.gouv.fr	3 rue Barbet-de-Jouy		75349	Paris SP 07			
166101	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_166101	Sous-direction Compétitivité	2015-11-10	administration-centrale-ou-ministere	171759	Service Compétitivité et performance environnementale		http://agriculture.gouv.fr/Si-la-FAQ-ne-repond-pas-a-vos	+33 1 49 55 58 12	+33 1 49 55 50 56	http://www.agriculture.gouv.fr	3 rue Barbet-de-Jouy		75349	Paris SP 07		48.843626	2.32067
166110	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_166110	Mission Office national de paye et modernisation RH	2015-11-20	administration-centrale-ou-ministere	168428	Service des ressources humaines	secretariat.sg@culture.gouv.fr	http://www.culturecommunication.gouv.fr/Nous-contacter?service=1	+33 1 40 15 80 00	+33 1 40 15 85 64	http://www.culturecommunication.gouv.fr	182 rue Saint-Honoré		75033	Paris Cedex 01		48.862398	2.338903
166113	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_166113	Bureau de la planification et de la gestion	2015-09-04	administration-centrale-ou-ministere	170276	Sous-direction des systèmes d'information			+33 1 30 85 68 00	+33 1 30 85 67 67	http://www.culturecommunication.gouv.fr	Rue du Fort-de-Saint-Cyr		78182	Saint-Quentin-en-Yvelines Cedex			
166134	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_166134	Collège musique	2015-07-07	administration-centrale-ou-ministere	171368	Inspection de la création artistique		http://www.culturecommunication.gouv.fr/Nous-contacter?service=1	+33 1 40 15 80 00	+33 1 40 15 88 87	http://www.culturecommunication.gouv.fr	62 rue Beaubourg		75003	Paris		48.86329	2.354758
166136	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_166136	Bureau des affaires générales	2016-02-05	administration-centrale-ou-ministere	171115	Sous-direction des affaires financières et générales		http://www.culturecommunication.gouv.fr/Nous-contacter?service=1	+33 1 40 15 80 00	+33 1 40 15 89 90	http://www.culturecommunication.gouv.fr	62 rue Beaubourg		75003	Paris		48.86329	2.354758
166161	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_166161	Ressources humaines	2015-09-04	administration-centrale-ou-ministere	170291	Groupe de contrôle du personnel, de la réglementation et du budget (PRB)		http://www.defense.gouv.fr/portail-defense/rubriques-complementaires/contact	+33 1 80 50 14 00	+33 1 42 19 32 08	http://www.defense.gouv.fr/cga	14 rue Saint-Dominique		75700	Paris SP 07		48.856098	2.327577
166162	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_166162	Matériel de guerre et biens sensibles	2015-09-04	administration-centrale-ou-ministere	169540	Groupe de contrôle de l'armement, du maintien en condition opérationnelle et des exportations (AME)		http://www.defense.gouv.fr/portail-defense/rubriques-complementaires/contact	+33 1 80 50 14 00	+33 1 42 19 32 08	http://www.defense.gouv.fr/cga	14 rue Saint-Dominique		75700	Paris SP 07		48.856098	2.327577
166163	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_166163	Cohérence organique et fonctionnement des forces armées	2013-03-04	administration-centrale-ou-ministere	168445	Groupe de contrôle des forces, du soutien et des systèmes d'information (FSI)		http://www.defense.gouv.fr/portail-defense/rubriques-complementaires/contact	+33 1 80 50 14 00	+33 1 42 19 32 08	http://www.defense.gouv.fr/cga	14 rue Saint-Dominique		75700	Paris SP 07		48.856098	2.327577
166165	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_166165	Sous-direction Organisation et effectifs	2015-11-05	administration-centrale-ou-ministere	171371	Direction des opérations et de l'emploi	sdoe.doe.dggn@gendarmerie.interieur.gouv.fr	http://www.gendarmerie.interieur.gouv.fr/fre/sites/Gendarmerie/Contacts/Nous-ecrire	+33 1 84 22 10 34	+33 1 84 22 10 39	http://www.gendarmerie.interieur.gouv.fr	4 rue Claude-Bernard	CS 60003	92136	Issy-les-Moulineaux Cedex			
166166	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_166166	Sous-direction de la politique des ressources humaines	2015-11-05	administration-centrale-ou-ministere	171560	Direction des personnels militaires de la gendarmerie nationale	sdprh.dpmgn@gendarmerie.interieur.gouv.fr	http://www.gendarmerie.interieur.gouv.fr/fre/sites/Gendarmerie/Contacts/Nous-ecrire	+33 1 84 22 20 56	+33 1 84 22 20 59	http://www.gendarmerie.interieur.gouv.fr	4 rue Claude-Bernard	CS 60003	92136	Issy-les-Moulineaux Cedex		48.81454	2.269793
166168	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_166168	Sous-direction administrative et financière	2015-11-05	administration-centrale-ou-ministere	171684	Direction des soutiens et des finances	sdaf.dsf.dggn@gendarmerie.interieur.gouv.fr	http://www.gendarmerie.interieur.gouv.fr/fre/sites/Gendarmerie/Contacts/Nous-ecrire	+33 1 84 22 05 25	+33 1 84 22 05 29	http://www.gendarmerie.interieur.gouv.fr	4 rue Claude-Bernard	CS 60003	92136	Issy-les-Moulineaux Cedex		48.81454	2.269793
166169	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_166169	Secrétariat général	2015-11-27	administration-centrale-ou-ministere	170293	Établissement de communication et de production audiovisuelle de la défense	secretaire-general@ecpad.fr	http://www.ecpad.fr/contacts	+33 1 49 60 52 21	+33 1 49 60 52 26	http://www.ecpad.fr	Case 33, 1 Place Joffre		94205	Ivry-sur-Seine Cedex		48.803605	2.388921
